filename,folder_name,meta_counter,max,min,max-min,length
27,wql,3.0,334.027438703609,-804.0868403730956,1138.1142790767046,135.0
28,wql,0.0,404.6992801993885,-296.5906704448238,701.2899506442122,142.0
28,wql,1.0,183.6138517644732,-296.5906704448238,480.204522209297,137.0
28,wql,2.0,160.00026458827517,-273.0667561560426,433.0670207443178,128.0
28,wql,3.0,188.08207242615936,-245.1439414217185,433.2260138478779,93.0
29,wql,0.0,496.25936912268037,-920.8056317598987,1417.0650008825796,148.0
29,wql,1.0,520.7781004062979,-951.8537487103287,1472.6318491166269,154.0
29,wql,2.0,361.97363342831716,-951.8537487103287,1313.8273821386458,149.0
3,wql,0.0,403.5326194213824,-655.306492536576,1058.8391119579583,146.0
3,wql,1.0,437.09567680613156,-655.306492536576,1092.4021693427076,142.0
3,wql,2.0,319.8922149687388,-647.2184707334915,967.1106857022304,143.0
30,wql,0.0,181.7520638497911,-365.0360968064933,546.7881606562844,148.0
30,wql,1.0,217.35438443317656,-365.0360968064933,582.3904812396697,168.0
30,wql,2.0,220.51757351370412,-343.82016260596185,564.337736119666,181.0
31,wql,0.0,174.85874097891949,-388.6402962142511,563.4990371931706,160.0
31,wql,1.0,190.5960419160056,-350.3229407936913,540.9189827096969,163.0
31,wql,2.0,176.41723028170418,-301.8287783259097,478.24600860761393,119.0
32,wql,0.0,187.08346059390166,-381.0440258024091,568.1274863963107,161.0
32,wql,1.0,164.63144252970315,-360.83130189698164,525.4627444266848,166.0
32,wql,2.0,244.58541842112743,-360.83130189698164,605.4167203181091,168.0
34,wql,0.0,265.3323512160386,-644.3659854446652,909.6983366607036,147.0
34,wql,1.0,200.72379163684516,-407.0889926473365,607.8127842841817,145.0
34,wql,2.0,158.0455991760535,-310.8715474961978,468.9171466722513,159.0
34,wql,3.0,181.7907707814525,-277.80801909569226,459.5987898771448,117.0
35,wql,0.0,234.76983451628655,-234.70618438421508,469.47601890050163,146.0
35,wql,1.0,178.45916798607803,-245.6779042183044,424.1370722043824,145.0
35,wql,2.0,150.43290774579305,-245.6779042183044,396.1108119640976,166.0
36,wql,0.0,351.85386727885117,-676.675236937469,1028.52910421632,157.0
36,wql,1.0,395.6562406337188,-676.675236937469,1072.331477571188,160.0
36,wql,2.0,228.88734398536468,-579.5651423689051,808.4524863542697,144.0
37,wql,0.0,290.2341381342706,-500.37068505025434,790.604823184525,147.0
37,wql,1.0,261.1642408180948,-631.4380193974761,892.6022602155707,150.0
37,wql,2.0,270.2813309422346,-631.4380193974761,901.7193503397107,153.0
38,wql,0.0,301.0019855812065,-388.20945677502976,689.2114423562363,178.0
39,wql,1.0,207.4653139426693,-373.3643740471458,580.8296879898149,177.0
4,wql,0.0,579.7628768796976,-907.4405556700765,1487.2034325497739,134.0
4,wql,1.0,427.1911400770396,-862.2364250390684,1289.4275651161079,126.0
4,wql,2.0,657.7758955061466,-815.1358566876727,1472.9117521938192,137.0
4,wql,3.0,416.83864435537225,-642.5545350472041,1059.3931794025764,140.0
40,wql,1.0,155.6679821624786,-218.9256541824891,374.59363634496765,176.0
41,wql,1.0,117.27236653435038,-187.2432337147792,304.51560024912965,157.0
41,wql,2.0,144.23063794521386,-187.2432337147792,331.47387165999305,161.0
42,wql,0.0,181.82486057053623,-234.60512707396057,416.42998764449686,135.0
42,wql,2.0,174.34178792065038,-196.91415440103665,371.2559423216871,153.0
43,wql,0.0,202.8580902703405,-260.85190383775915,463.7099941080997,149.0
43,wql,1.0,204.96741785853686,-260.85190383775915,465.8193216962962,159.0
43,wql,2.0,186.195557478801,-238.93379993532585,425.1293574141269,164.0
44,wql,0.0,226.9465591708884,-465.07052083249846,692.0170800033867,150.0
44,wql,1.0,463.57566725013993,-465.07052083249846,928.6461880826384,158.0
44,wql,2.0,207.8683633118864,-443.60357337758614,651.4719366894725,170.0
46,wql,1.0,149.86355655137046,-291.1475791857608,441.0111357371312,160.0
46,wql,2.0,190.6906138147288,-294.75890858915426,485.4495224038831,151.0
47,wql,0.0,157.16650158433941,-339.26424250437645,496.430744088716,152.0
47,wql,1.0,229.88356216898214,-383.1157347493846,612.9992969183668,168.0
47,wql,2.0,235.1304807800971,-589.8589839052606,824.9894646853578,176.0
49,wql,0.0,154.67749442208734,-345.2123272964949,499.8898217185821,147.0
49,wql,1.0,141.7868022320878,-170.41183757427748,312.1986398063653,127.0
49,wql,2.0,357.04150511871217,-336.0343469498345,693.0758520685467,119.0
49,wql,3.0,118.8232213574416,-336.0343469498345,454.85756830727615,126.0
5,wql,0.0,353.53325576794856,-608.8381509105982,962.3714066785468,151.0
50,wql,0.0,283.83550184831347,-499.4712623308379,783.3067641791513,137.0
50,wql,1.0,269.6806167434865,-410.6311975381755,680.311814281662,138.0
50,wql,2.0,261.15268676267726,-410.6311975381755,671.7838843008527,145.0
51,wql,0.0,154.0056638330427,-315.285963391344,469.29162722438673,166.0
51,wql,1.0,193.94455689250358,-365.79826194674973,559.7428188392533,154.0
51,wql,2.0,399.2508824428389,-547.3094484348877,946.5603308777264,149.0
52,wql,0.0,240.52144953553181,-524.943079949375,765.4645294849067,167.0
52,wql,1.0,245.8605022673188,-450.63181667461663,696.4923189419354,183.0
53,wql,0.0,242.38979244467842,-426.61557463914215,669.0053670838205,180.0
53,wql,1.0,220.8406709493909,-426.61557463914215,647.456245588533,180.0
54,wql,0.0,180.4444764325964,-326.36866814233167,506.81314457492806,171.0
55,wql,0.0,260.05605103184655,-374.1809606278618,634.2370116597083,172.0
55,wql,1.0,178.90355383070775,-374.1809606278618,553.0845144585695,186.0
55,wql,2.0,186.39712166012643,-254.1774480178756,440.5745696780021,103.0
56,wql,1.0,216.68030456481225,-346.6112680598629,563.2915726246753,184.0
57,wql,0.0,157.96050431880613,-197.43810196775226,355.3986062865584,178.0
57,wql,2.0,156.80043951630128,-252.97413088191087,409.7745703982122,113.0
58,wql,0.0,172.07202914441964,-369.39311746278213,541.4651466072017,184.0
58,wql,2.0,119.85325077193515,-182.81664876255647,302.6698995344916,128.0
59,wql,1.0,196.4170270313753,-266.75504085288054,463.1720678842559,197.0
6,wql,0.0,220.64003414636485,-488.80469235124525,709.4447264976103,183.0
6,wql,1.0,292.3063873548922,-509.5704701867254,801.8768575416176,175.0
6,wql,2.0,389.8348523182474,-598.6008335919374,988.4356859101848,162.0
60,wql,1.0,209.1406693778557,-458.23860017497594,667.3792695528316,183.0
62,wql,0.0,199.38780052101657,-404.08982949579337,603.4776300168097,166.0
62,wql,1.0,232.6793785738653,-318.5840432122145,551.2634217860798,173.0
64,wql,0.0,240.5976128826043,-378.1355881404679,618.7332010230723,196.0
64,wql,2.0,208.6006880479271,-367.739964966228,576.3406530141551,128.0
65,wql,0.0,120.6237177804866,-329.82866139392524,450.4523791744119,106.0
65,wql,1.0,132.13906927654696,-316.6926336794373,448.83170295598427,180.0
66,wql,1.0,312.80029156621583,-509.6536762433872,822.453967809603,175.0
66,wql,2.0,264.37643627535806,-509.6536762433872,774.0301125187452,119.0
68,wql,0.0,204.4016999968948,-456.848854091057,661.2505540879517,188.0
69,wql,0.0,146.4488236788221,-291.78046207590006,438.2292857547221,115.0
69,wql,1.0,201.15030364848323,-293.72467245133555,494.8749760998188,189.0
69,wql,2.0,220.4506822461535,-293.72467245133555,514.1753546974891,126.0
7,wql,0.0,177.84001907586418,-385.79674876246895,563.6367678383333,178.0
7,wql,2.0,189.81531949959333,-257.97563021179644,447.79094971138977,114.0
70,wql,0.0,200.0709966235769,-414.1104178254284,614.1814144490053,176.0
70,wql,1.0,245.76956211732886,-457.0729951558274,702.8425572731563,181.0
70,wql,2.0,168.77407813761602,-457.0729951558274,625.8470732934434,153.0
72,wql,0.0,141.3283279134036,-313.4759576072651,454.8042855206687,181.0
73,wql,0.0,222.0927821740264,-399.05310879696543,621.1458909709918,162.0
73,wql,2.0,92.48963975918328,-290.0103359516237,382.4999757108071,151.0
74,wql,0.0,209.69585164235556,-344.5782485291621,554.2741001715177,184.0
74,wql,1.0,167.26635736231154,-315.4876696497704,482.7540270120819,193.0
75,wql,0.0,141.74626911651688,-237.3711991497835,379.11746826630036,169.0
75,wql,1.0,204.53217535805754,-237.3711991497835,441.903374507841,176.0
76,wql,1.0,272.4260609250944,-341.2247312138777,613.6507921389721,186.0
77,wql,0.0,211.32633662515488,-397.88270480699,609.2090414321449,177.0
77,wql,1.0,228.75544688177968,-381.73925359293656,610.4947004747163,181.0
78,wql,1.0,220.17821026000823,-463.7379430752855,683.9161533352938,188.0
79,wql,0.0,137.29441563336528,-308.9236369041333,446.2180525374985,182.0
8,wql,0.0,211.01976278319626,-419.5127900402469,630.5325528234432,171.0
8,wql,1.0,313.78747152044895,-419.5127900402469,733.3002615606958,173.0
8,wql,2.0,172.07648980594234,-415.63978152059127,587.7162713265336,154.0
80,wql,0.0,274.83832963483417,-479.9322108412077,754.7705404760417,162.0
80,wql,1.0,302.7825616179718,-479.9322108412077,782.7147724591797,173.0
80,wql,2.0,264.0008758294759,-477.2887209984221,741.289596827898,173.0
82,wql,0.0,165.9033618097897,-287.72824400676336,453.63160581655296,168.0
83,wql,2.0,234.37969171685177,-417.7208129404302,652.100504657282,174.0
83,wql,3.0,346.1804390944132,-417.7208129404302,763.9012520348434,77.0
84,wql,0.0,199.4638248250395,-372.5398479939231,572.0036728189626,171.0
84,wql,1.0,256.9134658199292,-399.3478473423578,656.2613131622869,163.0
84,wql,2.0,233.581056611964,-399.3478473423578,632.9289039543218,160.0
85,wql,0.0,182.46217793350587,-378.97122335876793,561.4334012922739,152.0
85,wql,1.0,271.72462678194665,-378.97122335876793,650.6958501407147,160.0
85,wql,2.0,163.1651089984094,-279.05280871795213,442.21791771636146,146.0
86,wql,1.0,1003.2292890791838,-698.4540012406343,1701.683290319818,110.0
86,wql,2.0,310.2818346556304,-698.4540012406343,1008.7358358962648,174.0
87,wql,0.0,227.4611374123016,-498.6403209039418,726.1014583162435,174.0
87,wql,1.0,256.0137894379008,-498.6403209039418,754.6541103418426,165.0
87,wql,2.0,160.35594083822616,-347.26441430099715,507.6203551392233,109.0
88,wql,0.0,432.9785059319908,-542.8825152853669,975.8610212173578,154.0
88,wql,1.0,458.26008851594514,-727.5631247504306,1185.8232132663754,146.0
88,wql,2.0,352.27357191494013,-727.5631247504306,1079.8366966653707,154.0
89,wql,0.0,262.10379912277915,-553.0798995145888,815.1836986373679,161.0
89,wql,1.0,222.98720385596317,-553.0798995145888,776.0671033705519,179.0
89,wql,2.0,193.5916879448372,-432.44172244433764,626.0334103891747,187.0
9,wql,0.0,243.23240910011157,-450.03971590130953,693.2721250014212,165.0
9,wql,1.0,246.78931675073517,-454.5020766399328,701.2913933906682,153.0
90,wql,0.0,186.06138305882303,-263.6255898512272,449.6869729100502,157.0
92,wql,0.0,1072.3788244077682,-1269.6941786182986,2342.0730030260665,121.0
92,wql,1.0,893.3201938764978,-1269.6941786182986,2163.0143724947966,124.0
92,wql,2.0,860.218495672516,-1109.5202417771895,1969.7387374497052,125.0
92,wql,3.0,563.0431720866565,-1061.2641628968506,1624.3073349835074,128.0
93,wql,0.0,374.96718312585364,-498.566966832262,873.5341499581157,137.0
93,wql,1.0,334.3669210284666,-611.7610199535533,946.1279409820199,137.0
93,wql,2.0,436.9206457714237,-649.9428033911545,1086.863449162578,135.0
94,wql,0.0,325.55812047313333,-558.7116503479239,884.2697708210571,127.0
94,wql,1.0,225.47714219865813,-476.355584356388,701.8327265550462,129.0
94,wql,2.0,253.96991310741126,-476.355584356388,730.3254974637995,131.0
94,wql,3.0,217.14718581247917,-475.3981315337619,692.5453173462413,131.0
95,wql,0.0,560.4213765058272,-966.1751425498101,1526.5965190556371,125.0
95,wql,1.0,620.1175353816315,-966.1751425498101,1586.2926779314416,128.0
95,wql,2.0,526.3505155993879,-955.2371953498905,1481.5877109492785,127.0
96,wql,0.0,476.37894845650567,-690.5322062608133,1166.9111547173188,131.0
96,wql,1.0,464.1880084262877,-690.5322062608133,1154.720214687101,129.0
96,wql,2.0,391.9126028902708,-699.9827639314614,1091.8953668217323,128.0
96,wql,3.0,457.8382805975468,-699.9827639314614,1157.8210445290085,130.0
0,ws,0.0,386.56813057673133,-748.5115796137061,1135.0797101904375,164.0
0,ws,1.0,374.86361959727066,-748.5115796137061,1123.3751992109767,168.0
1,ws,0.0,295.8965279467946,-473.0897663598637,768.9862943066584,161.0
1,ws,1.0,250.199292369838,-473.0897663598637,723.2890587297017,150.0
1,ws,2.0,134.5196179742303,-437.13061678528953,571.6502347595199,162.0
10,ws,0.0,240.3122111642574,-481.8699722892255,722.1821834534828,158.0
10,ws,1.0,264.1838182079809,-464.76141883100127,728.9452370389822,150.0
10,ws,2.0,152.33035884532455,-343.53832473620986,495.86868358153436,160.0
11,ws,0.0,191.38804969049042,-340.63082665400924,532.0188763444996,141.0
11,ws,1.0,198.0706026152115,-340.63082665400924,538.7014292692206,137.0
11,ws,2.0,197.4342647041013,-314.2585674308761,511.6928321349773,137.0
12,ws,0.0,249.80546716191841,-505.39368641104835,755.1991535729668,152.0
12,ws,1.0,296.5822467216272,-544.1618647557816,840.7441114774088,163.0
12,ws,2.0,313.8072526819924,-544.1618647557816,857.969117437774,111.0
13,ws,0.0,173.0057286438047,-347.2823507550251,520.2880793988298,173.0
13,ws,1.0,222.9014673232193,-322.5143453179093,545.4158126411286,179.0
13,ws,2.0,164.04396612101812,-322.5143453179093,486.5583114389274,174.0
14,ws,0.0,274.32338718300804,-617.3957476952259,891.719134878234,168.0
14,ws,1.0,357.9035622868422,-617.3957476952259,975.299309982068,156.0
14,ws,2.0,385.7479763630439,-590.9939513808946,976.7419277439384,145.0
15,ws,0.0,1231.7117154395562,-1826.6709851384128,3058.3827005779685,168.0
15,ws,1.0,1118.0181960423977,-1826.6709851384128,2944.68918118081,167.0
16,ws,0.0,768.9221023027952,-919.085682487888,1688.0077847906832,144.0
16,ws,1.0,664.1114884498659,-927.558776844554,1591.6702652944198,157.0
16,ws,2.0,647.5864930436933,-927.558776844554,1575.1452698882474,144.0
17,ws,0.0,595.2416695673869,-876.3232800645627,1471.5649496319495,159.0
17,ws,1.0,503.66689223545836,-876.3232800645627,1379.9901723000214,164.0
18,ws,0.0,609.2554772150032,-652.9929076603343,1262.2483848753375,131.0
18,ws,1.0,422.69982151078653,-571.3001070039353,993.999928514722,132.0
18,ws,2.0,436.1940750212429,-599.024456657119,1035.2185316783618,130.0
18,ws,3.0,625.3482668562723,-726.8757793454033,1352.2240462016755,129.0
19,ws,0.0,770.9463223715785,-1129.1811087632093,1900.127431134788,159.0
19,ws,1.0,736.6110080128236,-958.5603265754836,1695.1713345883072,147.0
2,ws,0.0,533.1223097168963,-570.4359174033826,1103.5582271202788,109.0
2,ws,1.0,369.7534318176744,-570.4359174033826,940.189349221057,165.0
2,ws,2.0,252.12285054555645,-509.0638481023457,761.1866986479022,152.0
20,ws,0.0,961.9391902968373,-1338.7534592105515,2300.6926495073885,185.0
20,ws,1.0,759.0467798636571,-1191.192899331823,1950.23967919548,175.0
20,ws,2.0,577.0517195655508,-936.8296162935692,1513.8813358591199,123.0
21,ws,0.0,1530.7232780160255,-1723.996923562263,3254.720201578289,143.0
21,ws,1.0,1098.9842121599956,-1723.996923562263,2822.981135722259,158.0
21,ws,2.0,804.6112358188167,-1383.705925406561,2188.3171612253773,161.0
22,ws,0.0,1906.8254808701965,-3122.280792156376,5029.106273026572,146.0
22,ws,1.0,1633.1533151465653,-3122.280792156376,4755.434107302941,161.0
22,ws,2.0,1447.5610282577225,-2870.8950155753246,4318.456043833047,162.0
23,ws,0.0,1062.6411799204784,-2276.4946313801224,3339.1358113006013,169.0
23,ws,1.0,1217.0689696350744,-2276.4946313801224,3493.563601015197,160.0
24,ws,1.0,222.94860171425603,-516.7500711356271,739.6986728498831,195.0
24,ws,2.0,227.8363720369556,-448.0013800273904,675.837752064346,169.0
25,ws,0.0,913.5287939714736,-1573.9145203700416,2487.4433143415154,150.0
25,ws,1.0,809.8926537481032,-1573.9145203700416,2383.807174118145,152.0
25,ws,2.0,593.4340316523297,-1564.7312689143482,2158.165300566678,150.0
26,ws,0.0,1112.2532448462227,-1641.8095460075895,2754.062790853812,131.0
26,ws,1.0,989.0141780989813,-1641.8095460075895,2630.8237241065713,131.0
26,ws,2.0,1071.4564407881437,-1577.4238424286573,2648.880283216801,130.0
27,ws,0.0,838.7283739752893,-1647.4362791424699,2486.1646531177594,158.0
27,ws,1.0,884.8240080267121,-1647.4362791424699,2532.260287169182,167.0
27,ws,2.0,556.546344038656,-1402.9109404079136,1959.4572844465692,182.0
28,ws,0.0,918.3067411174956,-1781.927116665241,2700.2338577827372,168.0
28,ws,1.0,780.1393013877571,-1781.927116665241,2562.0664180529984,167.0
29,ws,0.0,836.4943293322873,-1612.0978701813094,2448.5921995135973,163.0
29,ws,1.0,860.1097563235793,-1612.0978701813094,2472.207626504889,154.0
29,ws,2.0,751.8579405624927,-1567.9001585849026,2319.758099147395,150.0
3,ws,0.0,160.11904804012298,-312.77959985324316,472.89864789336616,153.0
3,ws,1.0,155.43132275184198,-312.77959985324316,468.2109226050852,170.0
30,ws,0.0,650.4952142788247,-1383.465179751852,2033.960394030677,148.0
30,ws,1.0,713.3970062761798,-1382.7667832206878,2096.163789496868,145.0
30,ws,2.0,643.0713580729038,-1163.4482715732483,1806.519629646152,142.0
31,ws,0.0,809.3077622239322,-1486.489237390749,2295.796999614681,134.0
31,ws,1.0,813.1482604940035,-1308.7072346028115,2121.855495096815,137.0
31,ws,2.0,684.6115609062975,-1248.9220331129725,1933.53359401927,139.0
32,ws,0.0,821.7948532609297,-1293.933110420863,2115.7279636817925,132.0
32,ws,1.0,868.0172604318559,-1364.8161352987254,2232.8333957305813,131.0
32,ws,2.0,927.5940702931326,-1364.8161352987254,2292.410205591858,133.0
33,ws,0.0,681.7254835455958,-1022.8410007870787,1704.5664843326745,166.0
33,ws,1.0,935.2358694099858,-1434.1835650501005,2369.4194344600864,147.0
33,ws,2.0,616.8768444625166,-1434.1835650501005,2051.0604095126173,145.0
34,ws,0.0,870.8762346255261,-1479.2487839476917,2350.125018573217,164.0
34,ws,1.0,858.1420610772807,-1520.607184009828,2378.749245087109,166.0
34,ws,2.0,692.2130635384427,-1520.607184009828,2212.820247548271,161.0
35,ws,0.0,428.81908399300033,-851.2303707988458,1280.0494547918456,168.0
35,ws,1.0,447.53313129871765,-851.2303707988458,1298.763502097563,166.0
35,ws,2.0,309.6425746513915,-820.3322209230099,1129.9747955744015,149.0
36,ws,0.0,753.4097626035907,-1336.5154890179106,2089.925251621501,172.0
36,ws,1.0,766.5281866771852,-1263.2478413479978,2029.776028025183,164.0
36,ws,2.0,559.6498172297781,-1230.7820848668905,1790.4319020966684,162.0
37,ws,0.0,743.3456841233757,-1601.2326043088876,2344.5782884322634,152.0
37,ws,1.0,649.4695876839348,-1601.2326043088876,2250.7021919928225,176.0
38,ws,0.0,798.8245299413825,-1291.6635265334241,2090.4880564748064,156.0
38,ws,1.0,587.1012227490927,-1291.6635265334241,1878.7647492825167,174.0
39,ws,0.0,398.20672120968567,-941.2248376306084,1339.4315588402942,175.0
39,ws,1.0,394.4948816241043,-1014.0868624053765,1408.581744029481,177.0
4,ws,0.0,192.21235205205448,-450.9785790778467,643.1909311299013,171.0
4,ws,1.0,246.32350714573673,-466.81249593863924,713.1360030843761,172.0
40,ws,0.0,797.2985037477353,-1385.0714957650382,2182.3699995127736,147.0
40,ws,1.0,734.2638091580617,-1430.168027401256,2164.4318365593176,150.0
41,ws,0.0,633.4202583018288,-1305.494401922289,1938.9146602241171,160.0
41,ws,1.0,692.5689360125932,-1328.049151072945,2020.6180870855387,150.0
42,ws,0.0,530.7145391879209,-913.4571556880912,1444.1716948760122,143.0
42,ws,1.0,464.8022267997022,-913.4571556880912,1378.2593824877933,163.0
42,ws,2.0,449.5727688599701,-861.9352198771312,1311.5079887371012,160.0
43,ws,0.0,539.9243599333215,-912.9798702019257,1452.9042301352472,168.0
43,ws,1.0,793.4092120285666,-1025.837014506297,1819.2462265348638,158.0
43,ws,2.0,584.6777484517763,-1025.837014506297,1610.514762958073,153.0
43,ws,3.0,378.8613293885685,-473.7330509758393,852.5943803644078,104.0
44,ws,0.0,631.077134254489,-1382.0532026058002,2013.1303368602887,165.0
44,ws,1.0,805.7548886137962,-1759.7231635561252,2565.478052169921,159.0
44,ws,2.0,655.5750921506415,-1759.7231635561252,2415.298255706767,146.0
45,ws,0.0,460.0380737270864,-822.0784037914917,1282.116477518578,158.0
45,ws,1.0,497.130294686683,-822.0784037914917,1319.2086984781747,164.0
46,ws,0.0,455.8754957588845,-781.6570311590178,1237.5325269179025,161.0
46,ws,1.0,362.81324112246625,-693.408298657372,1056.2215397798382,160.0
46,ws,2.0,257.31877799683963,-621.3776007065724,878.6963787034117,149.0
47,ws,0.0,571.4350325953293,-1016.7359124843066,1588.1709450796357,166.0
47,ws,1.0,669.7379826944239,-1086.95658526556,1756.6945679599842,152.0
47,ws,2.0,446.69938550292505,-1086.95658526556,1533.655970768485,167.0
48,ws,0.0,563.2772559925053,-922.5922305704573,1485.8694865629627,144.0
48,ws,1.0,489.07898486960505,-880.2275252133772,1369.3065100829822,147.0
48,ws,2.0,447.72060355117895,-880.2275252133772,1327.9481287645565,155.0
49,ws,1.0,1055.62029919084,-1609.19679191759,2664.8170911084303,168.0
49,ws,2.0,941.024272231104,-1609.19679191759,2550.221064148694,154.0
5,ws,0.0,285.54059500785166,-561.7755923365844,847.316187344436,163.0
5,ws,1.0,300.96879444131747,-561.7755923365844,862.7443867779018,163.0
50,ws,0.0,481.8499935326399,-931.4281498718857,1413.2781434045255,177.0
50,ws,1.0,343.3256780672806,-664.3691630470688,1007.6948411143494,178.0
51,ws,0.0,701.3173813286885,-1087.234404298176,1788.5517856268646,182.0
51,ws,1.0,510.40337775713203,-906.9143627170624,1417.3177404741946,156.0
6,ws,0.0,234.80857016698133,-361.0913050843705,595.8998752513519,178.0
6,ws,1.0,213.300104940307,-348.7596683729641,562.0597733132711,154.0
6,ws,2.0,165.24230171809867,-322.65625172185815,487.8985534399568,161.0
7,ws,0.0,246.74210326260163,-490.40880102373046,737.1509042863322,180.0
7,ws,1.0,223.2335516916904,-482.873575824622,706.1071275163124,189.0
7,ws,2.0,152.78130683409108,-383.4853322611229,536.266639095214,170.0
8,ws,0.0,458.2776862634062,-730.1808690552474,1188.4585553186535,152.0
8,ws,1.0,395.674234705854,-704.0829346131598,1099.7571693190139,150.0
8,ws,2.0,300.17305677708373,-669.7311477788962,969.9042045559801,142.0
9,ws,0.0,238.78605631048137,-475.6142205704207,714.4002768809021,168.0
9,ws,1.0,245.11844019394687,-432.2779911403604,677.3964313343074,151.0
9,ws,2.0,162.55900733063288,-369.1027734538422,531.661780784475,163.0
0,xjy,0.0,889.2232914891008,-1807.4378262422604,2696.661117731361,165.0
0,xjy,1.0,1116.5372641175231,-1970.820850037044,3087.3581141545674,156.0
1,xjy,1.0,262.3720239234129,-506.85054678514086,769.2225707085538,188.0
1,xjy,2.0,190.564030970252,-497.1550826145288,687.7191135847808,198.0
10,xjy,0.0,529.39689750245,-1231.662675154091,1761.0595726565411,174.0
10,xjy,1.0,542.9424986416047,-1231.662675154091,1774.6051737956955,185.0
100,xjy,0.0,521.3078281759044,-941.9008368382113,1463.2086650141157,199.0
100,xjy,1.0,465.8016940225634,-823.175193192283,1288.9768872148466,186.0
101,xjy,0.0,426.2647820907057,-1221.6226884095634,1647.8874705002688,196.0
101,xjy,1.0,608.1849453463826,-1221.6226884095634,1829.807633755946,206.0
102,xjy,0.0,630.4436064475544,-1565.5771741836677,2196.020780631222,193.0
102,xjy,1.0,947.8578246639121,-1650.2245707306124,2598.082395394525,176.0
103,xjy,1.0,551.8028390270443,-1337.5104022634696,1889.3132412905136,193.0
103,xjy,2.0,506.4348684568487,-1337.5104022634696,1843.945270720318,197.0
104,xjy,0.0,561.2415569575114,-1218.9776156064845,1780.219172563996,181.0
104,xjy,1.0,587.1497405859998,-1263.729733199177,1850.8794737851767,194.0
11,xjy,0.0,396.27788735971575,-947.4045574442376,1343.6824448039533,179.0
11,xjy,1.0,616.682777427221,-1191.1615938091084,1807.8443712363294,170.0
11,xjy,2.0,737.1767199403847,-1191.1615938091084,1928.3383137494927,156.0
12,xjy,0.0,384.30242674875166,-1047.9729440793953,1432.275370828147,175.0
12,xjy,1.0,454.0701758967086,-934.8876782761242,1388.9578541728326,168.0
12,xjy,2.0,416.24432236552946,-934.8876782761242,1351.1320006416533,178.0
13,xjy,0.0,713.0587928797754,-1211.437740342299,1924.4965332220745,174.0
13,xjy,1.0,551.2790358551032,-1211.437740342299,1762.7167761974026,171.0
14,xjy,0.0,1179.26865776064,-1824.950858147244,3004.2195159078838,136.0
14,xjy,1.0,1155.694504110928,-1950.5706352975985,3106.2651394085265,139.0
14,xjy,2.0,1265.6124261216905,-1994.014798423291,3259.6272245449823,137.0
15,xjy,0.0,1705.7609023134698,-2619.1279702638,4324.8888725772695,155.0
15,xjy,1.0,2005.325381356913,-2868.188973275733,4873.514354632646,164.0
15,xjy,2.0,1231.9032162276849,-2868.188973275733,4100.092189503418,158.0
16,xjy,0.0,1668.3007920605398,-3891.2568197883015,5559.557611848842,207.0
17,xjy,0.0,1675.0993390880747,-3783.368635456944,5458.467974545018,166.0
17,xjy,1.0,1982.6606463499634,-3839.673032254175,5822.333678604138,170.0
18,xjy,0.0,1974.936574546091,-4162.3431103253415,6137.2796848714315,187.0
18,xjy,1.0,1860.2336757322967,-3732.863047995246,5593.096723727543,193.0
19,xjy,0.0,1337.649881823997,-2938.4348031557015,4276.084684979698,174.0
19,xjy,1.0,1366.361057286662,-2939.341970427863,4305.703027714525,184.0
2,xjy,0.0,391.7599451353802,-757.3959022879735,1149.1558474233534,185.0
2,xjy,2.0,170.12661809778945,-360.873032527777,530.9996506255665,132.0
20,xjy,0.0,1218.202423951748,-3422.5046227313787,4640.7070466831265,194.0
20,xjy,1.0,1502.9908321394676,-3422.5046227313787,4925.495454870847,171.0
21,xjy,0.0,1405.4656199469491,-3227.0857129018573,4632.551332848807,180.0
21,xjy,1.0,1407.7982157233341,-3227.0857129018573,4634.883928625191,198.0
22,xjy,0.0,1103.0482762046422,-2596.339081995194,3699.387358199837,181.0
22,xjy,1.0,1238.3821972491362,-2825.42523406269,4063.8074313118254,186.0
23,xjy,0.0,1292.9685288529256,-2470.7126099145617,3763.681138767487,169.0
23,xjy,1.0,1197.6400371504328,-2470.7126099145617,3668.3526470649945,173.0
24,xjy,0.0,1624.1916470327633,-3071.791869092066,4695.983516124829,155.0
24,xjy,1.0,1547.91645934692,-3071.791869092066,4619.708328438986,161.0
25,xjy,0.0,1307.3700290177173,-2609.6629186394057,3917.032947657123,163.0
25,xjy,1.0,1152.2826294940605,-2609.6629186394057,3761.945548133466,168.0
26,xjy,0.0,584.3829325456918,-1700.9919901835503,2285.374922729242,196.0
26,xjy,1.0,889.1079422239708,-1981.4930351796595,2870.60097740363,181.0
27,xjy,0.0,989.8509319647658,-1935.0272705226525,2924.878202487418,176.0
27,xjy,1.0,906.4492108881411,-1935.0272705226525,2841.476481410794,182.0
27,xjy,2.0,1046.2656855527664,-1755.4071600531424,2801.6728456059086,112.0
28,xjy,0.0,873.1621606458046,-1702.4214154666852,2575.58357611249,169.0
28,xjy,1.0,809.1336287655638,-1702.4214154666852,2511.555044232249,197.0
29,xjy,0.0,638.3521255329689,-1634.2354657426501,2272.5875912756187,197.0
29,xjy,1.0,805.2911954591666,-1634.2354657426501,2439.526661201817,181.0
3,xjy,0.0,314.1029374013896,-846.0228177358152,1160.1257551372048,204.0
3,xjy,1.0,522.979554382696,-846.0228177358152,1369.0023721185112,177.0
