filename,folder_name,meta_counter,peak_to_peak_t,systolic_peak_index,dychrotic_notch_index,diastolic_peak_index,A2_area,A1_area,A2_A1_ratio,a1,b1,ta1,tb1,a2,b2,ta2,tb2,b2_a2,systolic_peak_c,dychrotic_notch_c,diastolic_peak_c
140,pt,0.0,96.0,73.0,169.0,169.0,116.67363847692494,3.898013820099156,0.03340955052901761,0.015203454950295348,-0.02435714495717784,173.0,28.0,0.0017418669065304773,-0.0010669883524685453,3.0,45.0,-0.6125544658253006,1.0,1.0,1.0
140,pt,1.0,98.0,74.0,172.0,172.0,123.55657229731104,4.897489046654028,0.039637624738159,0.015636726838873627,-0.026136403505450545,176.0,24.0,0.0020842669749225225,-0.0010199030076891713,4.0,40.0,-0.4893341495885304,1.0,1.0,1.0
140,pt,2.0,72.0,68.0,122.0,140.0,89.42941125339605,46.32715386841846,0.5180304020693103,0.014814990495074896,-0.026466201896887358,179.0,23.0,0.0019828922010643453,-0.0009482233281106199,5.0,37.0,-0.4782021572335842,1.0,1.0,1.0
141,pt,0.0,97.0,75.0,172.0,172.0,120.72200826678358,3.3477645368146822,0.02773118659040576,0.016488789498665474,-0.022534294257968268,176.0,27.0,0.0017245134928881578,-0.0009233402511068524,3.0,50.0,-0.5354207171556963,1.0,1.0,1.0
141,pt,1.0,96.0,75.0,171.0,171.0,118.23719913016613,3.551206558759311,0.030034596428910883,0.016600449278845242,-0.022758738474166318,176.0,26.0,0.001705346891803301,-0.0008074082138498362,3.0,53.0,-0.4734568771495229,1.0,1.0,1.0
141,pt,2.0,93.0,80.0,173.0,173.0,123.15465954290858,5.363185223948917,0.04354837440868665,0.01626723538213698,-0.0245176275798022,177.0,24.0,0.0017825949965500493,-0.0008853315449435242,7.0,47.0,-0.4966532199725418,1.0,1.0,1.0
142,pt,0.0,75.0,95.0,170.0,170.0,119.24354798550492,4.547158665247443,0.03813337276579686,0.01673597208087546,-0.02139609964597511,174.0,27.0,0.001508942619664536,-0.0007906484003943338,3.0,54.0,-0.523975126748099,1.0,1.0,1.0
142,pt,1.0,95.0,76.0,171.0,171.0,121.70368040760704,3.9978590359080064,0.03284912192070505,0.01808641577662517,-0.021001636227579945,176.0,29.0,0.0016505992141297653,-0.0008984146275665682,196.0,64.0,-0.5442960470814435,1.0,1.0,1.0
142,pt,2.0,88.0,80.0,168.0,168.0,124.19928964858838,5.023105295132731,0.04044391324093071,0.01834017094643725,-0.02064734953178721,172.0,25.0,0.0015376819897251206,-0.0006080214829884412,3.0,44.0,-0.3954143230208039,1.0,1.0,1.0
142,pt,3.0,68.0,105.0,173.0,173.0,128.70092382221122,12.627510289420762,0.09811514878373782,0.015447179595780569,-0.02139504994586117,177.0,25.0,0.0017727434787552059,-0.0008151334852932737,3.0,41.0,-0.4598146855774351,1.0,1.0,1.0
143,pt,0.0,99.0,74.0,173.0,173.0,120.03359150486588,3.3149494586762644,0.027616848059918996,0.017958406520708126,-0.024489612335534545,175.0,26.0,0.0021516468495692037,-0.0009416240688924217,3.0,45.0,-0.4376294692974133,1.0,1.0,1.0
143,pt,1.0,88.0,82.0,170.0,170.0,121.10444248402277,4.0658305097071255,0.03357292619751358,0.017406736547183832,-0.02412221104928397,175.0,27.0,0.0020221013161212595,-0.001055291261850666,3.0,49.0,-0.5218785297439484,1.0,1.0,1.0
143,pt,2.0,87.0,83.0,170.0,170.0,123.6842145090445,4.711954683874456,0.038096653664157695,0.018977032609283517,-0.024363294624375087,174.0,25.0,0.001965232899016757,-0.0010404200047182677,3.0,41.0,-0.5294130813904088,1.0,1.0,1.0
144,pt,0.0,46.0,80.0,110.0,126.0,75.39033690132851,45.033944356701355,0.5973437207959708,0.0180291200402748,-0.021397634280635403,174.0,26.0,0.001825556084531401,-0.0007173948721903577,3.0,157.0,-0.39297334016144697,1.0,1.0,1.0
144,pt,1.0,84.0,90.0,174.0,174.0,122.61440878934113,3.1262191094875766,0.025496343703443603,0.019175058294815583,-0.02241411206985905,176.0,26.0,0.0017154976218179512,-0.0008742600643798504,196.0,44.0,-0.5096247603382729,1.0,1.0,1.0
144,pt,2.0,101.0,73.0,174.0,174.0,127.82274255091848,7.872836358094865,0.06159182787803745,0.015366490546462941,-0.02432682093729449,178.0,25.0,0.00195348355049896,-0.0008547029846486254,3.0,49.0,-0.4375276077601559,1.0,1.0,1.0
145,pt,0.0,80.0,87.0,167.0,167.0,119.39016433031307,4.672017986040218,0.03913235241987178,0.016388772172432342,-0.02520855849805731,170.0,25.0,0.0019003866598878703,-0.0010855360534185452,7.0,48.0,-0.571218519015807,1.0,1.0,1.0
145,pt,1.0,100.0,72.0,172.0,172.0,117.06475790013063,3.4881050507745925,0.029796371797482693,0.01717686627030357,-0.023002568307961824,177.0,30.0,0.0017025807630912696,-0.0010250502183466461,196.0,53.0,-0.6020567367891121,1.0,1.0,1.0
145,pt,2.0,65.0,102.0,167.0,167.0,121.51849506671223,4.906549609769414,0.04037697806474458,0.016163529294929542,-0.02363716191515053,174.0,24.0,0.001766056047574495,-0.0009165983055672287,3.0,44.0,-0.5190086163041581,1.0,1.0,1.0
146,pt,0.0,41.0,69.0,92.0,110.0,58.89194482236152,60.933198263609235,1.0346609956150177,0.016217946954988183,-0.0232221873679756,175.0,26.0,0.001980675769355027,-0.0010134472271894346,3.0,61.0,-0.511667403049741,1.0,1.0,1.0
146,pt,1.0,96.0,72.0,168.0,168.0,119.67261497044157,4.40342361486153,0.03679558281524265,0.01618919516242101,-0.023873228039382573,171.0,26.0,0.001888439101539796,-0.00106175089686511,3.0,46.0,-0.5622372974587211,1.0,1.0,1.0
146,pt,2.0,99.0,72.0,171.0,171.0,126.05176468339508,3.8640143163335696,0.030654186603724563,0.017719645998222733,-0.02159963803680176,176.0,28.0,0.001687137187852338,-0.0009834480326167405,196.0,45.0,-0.5829093447158454,1.0,1.0,1.0
146,pt,3.0,35.0,70.0,87.0,105.0,55.02034421069121,87.20081293202873,1.5848830861200685,0.014044192550353609,-0.02431606818502846,178.0,26.0,0.0018371554344678441,-0.0010265056224840752,3.0,53.0,-0.5587472911792115,1.0,1.0,1.0
147,pt,1.0,92.0,75.0,167.0,167.0,118.48101124640895,4.752959829227693,0.04011579390846692,0.01624688622318271,-0.0223635455864068,171.0,27.0,0.0016451244414569244,-0.0008283247591307497,3.0,41.0,-0.5035027978778214,1.0,1.0,1.0
147,pt,2.0,100.0,71.0,171.0,171.0,120.81926140643377,3.7482015163717968,0.031023211636453524,0.017455239942750108,-0.022053870169443712,175.0,28.0,0.001664928224745909,-0.0009202287478422557,196.0,53.0,-0.5527137651730873,1.0,1.0,1.0
147,pt,3.0,95.0,75.0,170.0,170.0,124.19763125193506,7.019429475058588,0.0565182234500082,0.014573990268581416,-0.025094697919267883,175.0,24.0,0.0018634253072649927,-0.0009972114408800523,3.0,43.0,-0.5351496714100608,1.0,1.0,1.0
148,pt,0.0,91.0,78.0,169.0,169.0,117.81772339001809,4.952921240979677,0.042038846944816334,0.01664507349367844,-0.022430520256611568,171.0,29.0,0.0015893841109251724,-0.0008575678100528616,3.0,60.0,-0.5395598233039309,1.0,1.0,1.0
148,pt,1.0,108.0,62.0,170.0,170.0,118.49447704718216,4.323713630105942,0.0364887354908898,0.016623033824358813,-0.02694431125359653,174.0,27.0,0.0018730288115411805,-0.0013323456838532088,3.0,44.0,-0.711332188615357,1.0,1.0,1.0
148,pt,2.0,94.0,74.0,168.0,168.0,114.76586303463979,4.501871442808948,0.03922657246475938,0.015555553426322866,-0.023184659747294944,174.0,28.0,0.0016545026998419539,-0.0009614245991476088,3.0,56.0,-0.5810958176371963,1.0,1.0,1.0
148,pt,3.0,44.0,75.0,100.0,119.0,65.3133675132455,69.27053638383761,1.0605874267589956,0.016421562015981106,-0.023234821767992964,173.0,28.0,0.001748591647135117,-0.0010485064274587954,8.0,55.0,-0.5996290953217478,1.0,1.0,1.0
149,pt,0.0,108.0,63.0,171.0,171.0,124.26491607243263,5.332052244009008,0.042908750213141535,0.0153764355939226,-0.02789625778035154,175.0,24.0,0.002261553538496965,-0.0014286798728990744,3.0,45.0,-0.6317249839898016,1.0,1.0,1.0
149,pt,1.0,107.0,67.0,174.0,174.0,121.9219670276217,3.5023006604739675,0.02872575587367708,0.017012761086967254,-0.027029009423082558,177.0,25.0,0.0019178894796456109,-0.0012366035035376033,3.0,49.0,-0.6447730782516751,1.0,1.0,1.0
149,pt,2.0,101.0,71.0,172.0,172.0,124.83231808789076,3.5488345842552897,0.02842881265536269,0.017137260116389524,-0.026607508028730083,177.0,22.0,0.0020145994106472572,-0.0010976165054683573,4.0,40.0,-0.5448311459178432,1.0,1.0,1.0
149,pt,3.0,89.0,84.0,173.0,173.0,138.48827312401986,14.398203727192893,0.1039669525974876,0.013497613226423287,-0.028608128998500005,177.0,22.0,0.0022019294434429265,-0.0014201221156580068,7.0,36.0,-0.6449444235767657,1.0,1.0,1.0
15,pt,0.0,91.0,78.0,169.0,169.0,112.69426280810885,4.272609247719623,0.03791328095375046,0.017248760885189285,-0.02106115365321365,172.0,28.0,0.0017372470101236909,-0.0008288153928328602,5.0,60.0,-0.4770855197925187,1.0,1.0,1.0
15,pt,2.0,88.0,79.0,167.0,167.0,124.65009944325836,14.163733234648236,0.1136279336952769,0.01442020630890506,-0.02215214910618729,170.0,29.0,0.0017850036703458247,-0.001008490197968559,5.0,51.0,-0.5649793413439735,1.0,1.0,1.0
150,pt,0.0,103.0,66.0,169.0,169.0,125.19338560473379,3.9467185692439424,0.03152497674042222,0.014674256868483115,-0.021876110680165373,176.0,25.0,0.0016235560477614337,-0.0009901803673135756,196.0,39.0,-0.6098836986125861,1.0,1.0,1.0
150,pt,1.0,106.0,65.0,171.0,171.0,126.0469830107553,3.902169979550155,0.030958059339010063,0.01711497567167458,-0.024657294006061425,175.0,26.0,0.0016736151107826502,-0.0012970103949552225,3.0,45.0,-0.7749753133793635,1.0,1.0,1.0
150,pt,2.0,92.0,79.0,171.0,171.0,122.21269453817871,4.7541220129764,0.0389003943570791,0.017891315502053085,-0.024391536540662062,176.0,27.0,0.0017762069424916566,-0.001027142064828901,196.0,49.0,-0.5782783752596022,1.0,1.0,1.0
151,pt,0.0,49.0,67.0,101.0,116.0,69.35230941250049,56.59775781460214,0.8160904560216504,0.014576887292147069,-0.02608913813406111,176.0,25.0,0.002207070698445654,-0.001014643843572971,3.0,50.0,-0.4597242146740209,1.0,1.0,1.0
151,pt,1.0,81.0,61.0,122.0,142.0,88.22442617587816,31.17377900807969,0.3533463504305915,0.0161363451085699,-0.028351265894048794,179.0,25.0,0.00224678160231708,-0.001271878538958493,3.0,47.0,-0.5660890838908506,1.0,1.0,1.0
151,pt,2.0,51.0,64.0,85.0,115.0,55.03787740400261,69.03489493769519,1.2543160854650737,0.019123621061833462,-0.023893832614848558,170.0,28.0,0.001659857533167608,-0.0013595883637287365,11.0,47.0,-0.8190994326688692,1.0,1.0,1.0
152,pt,0.0,109.0,63.0,172.0,172.0,120.78019100569506,3.423153878101945,0.02834201411339493,0.016710759651542173,-0.025082258561045626,176.0,25.0,0.0018061830844005309,-0.0013175943239713828,3.0,45.0,-0.7294910108233518,1.0,1.0,1.0
152,pt,1.0,105.0,68.0,173.0,173.0,116.55073895584782,3.158969529167561,0.02710381381935513,0.016216135968556283,-0.025306822496358242,176.0,27.0,0.0018868223885002144,-0.0010513989122058476,3.0,44.0,-0.5572325824698195,1.0,1.0,1.0
152,pt,2.0,94.0,75.0,169.0,169.0,117.43535832749888,3.9810258037979596,0.03389972032695501,0.016401559324101866,-0.023754440030486657,174.0,27.0,0.001889773510336548,-0.0008484956194703129,3.0,45.0,-0.4489932866712717,1.0,1.0,1.0
152,pt,3.0,60.0,65.0,88.0,125.0,57.08676262991928,85.73228745405733,1.5017892678525244,0.010719622311251452,-0.025942653750056943,176.0,27.0,0.0019390830773759469,-0.0012747234056869061,3.0,42.0,-0.6573846270743171,1.0,1.0,1.0
153,pt,0.0,64.0,73.0,122.0,137.0,95.32334564411451,30.285173616048322,0.3177099315116012,0.0149269663266538,-0.01811514799072589,177.0,24.0,0.0017598885592181852,-0.0007156656498630287,196.0,42.0,-0.4066539589193971,1.0,1.0,1.0
153,pt,1.0,38.0,70.0,99.0,108.0,64.30497958760401,54.66401538427019,0.8500743758078684,0.0119712271170056,-0.02386469134882313,172.0,29.0,0.0017394621869762927,-0.0011204482616351539,3.0,52.0,-0.6441348768741155,1.0,1.0,1.0
153,pt,2.0,99.0,70.0,169.0,169.0,113.72408632612672,4.136768676822029,0.036375483949451226,0.01513984647476796,-0.025049608733609896,173.0,28.0,0.0018322115466745661,-0.0011929413208029427,3.0,49.0,-0.6510936594456637,1.0,1.0,1.0
153,pt,3.0,45.0,66.0,91.0,111.0,59.073892418537255,57.05541247201338,0.965831268875547,0.015368217390161337,-0.02388504423544513,174.0,29.0,0.0015793032203023634,-0.001315538757310275,8.0,60.0,-0.8329868136774963,1.0,1.0,1.0
154,pt,0.0,49.0,61.0,82.0,110.0,55.03385484990071,70.99354839413417,1.2899977402593714,0.01862606118416399,-0.02492920276494704,175.0,26.0,0.0021268260343031455,-0.0012940255415094806,196.0,45.0,-0.608430365548665,1.0,1.0,1.0
154,pt,1.0,107.0,67.0,174.0,174.0,121.43426959393207,2.727549358365016,0.02246111717463081,0.01652560019417934,-0.02370731616856869,178.0,24.0,0.0018630241300154331,-0.0009967391482059718,3.0,49.0,-0.5350114000926626,1.0,1.0,1.0
154,pt,2.0,104.0,67.0,171.0,171.0,121.40816089016514,3.6407834142817066,0.029987962815575718,0.016551703840330445,-0.024293151224273224,175.0,25.0,0.0017781703749211453,-0.0011037425459468064,7.0,48.0,-0.6207181052579132,1.0,1.0,1.0
154,pt,3.0,104.0,72.0,176.0,176.0,141.76019431515977,12.857163597902394,0.0906965714883156,0.013842083240435676,-0.028109707762063674,179.0,23.0,0.0022297326972319023,-0.0011898914618282408,4.0,45.0,-0.5336475817506867,1.0,1.0,1.0
155,pt,0.0,99.0,72.0,171.0,171.0,117.95586211633018,3.664375580068208,0.03106565044180962,0.016736974173718142,-0.0247548395052728,176.0,27.0,0.0018598551681223761,-0.0011056913319644757,3.0,49.0,-0.5945039973627251,1.0,1.0,1.0
155,pt,1.0,104.0,68.0,172.0,172.0,118.97861978802307,4.110800139285875,0.034550746567827355,0.01715825772308327,-0.02559311112366797,176.0,26.0,0.0020111858226380293,-0.001268831695315109,3.0,49.0,-0.6308873506530639,1.0,1.0,1.0
155,pt,2.0,93.0,76.0,169.0,169.0,122.05875433830809,6.724463432343682,0.055092020796030775,0.015474251325758246,-0.02451012926258577,173.0,25.0,0.002048617228760964,-0.0009547006553420887,3.0,40.0,-0.4660219790885518,1.0,1.0,1.0
156,pt,0.0,102.0,68.0,170.0,170.0,119.41224863060185,3.6057616014142018,0.03019591074420277,0.016459961806501718,-0.02225605004472553,173.0,26.0,0.001706064995102923,-0.001073168708137784,196.0,49.0,-0.6290315499223065,1.0,1.0,1.0
156,pt,1.0,96.0,75.0,171.0,171.0,117.59553315350183,4.21772319530686,0.035866355483088884,0.015636462280485264,-0.02345587440028779,175.0,27.0,0.001883452907809596,-0.0009409669067586002,3.0,44.0,-0.4995967262345407,1.0,1.0,1.0
156,pt,2.0,94.0,74.0,168.0,168.0,114.90620959469672,4.8957042779009265,0.04260608974196708,0.015052528016252788,-0.024529818573678863,173.0,27.0,0.002022371351721441,-0.0010619747036142435,3.0,49.0,-0.5251136012732239,1.0,1.0,1.0
156,pt,3.0,35.0,69.0,96.0,104.0,62.209746950990066,64.89065715055632,1.0430946970685848,0.013923831453126256,-0.0242201546985158,176.0,29.0,0.0017221171117441595,-0.0012350167935062384,3.0,54.0,-0.7171502942999121,1.0,1.0,1.0
157,pt,0.0,103.0,70.0,173.0,173.0,116.51655395459663,3.139244641926126,0.026942477574039874,0.015717961639142408,-0.023887635243730332,177.0,28.0,0.001900606616843312,-0.0009962138284609343,3.0,48.0,-0.5241557193542401,1.0,1.0,1.0
157,pt,1.0,99.0,73.0,172.0,172.0,117.98453382894016,3.35488620665954,0.028434965989047517,0.0169595442447259,-0.023403685736543445,176.0,26.0,0.001811595348583231,-0.0008396861930171085,3.0,49.0,-0.4635064854156256,1.0,1.0,1.0
157,pt,2.0,89.0,82.0,171.0,171.0,122.29937856259028,5.804720033692982,0.04746320138268117,0.01711461674864739,-0.024288515258201082,174.0,25.0,0.002108475556197052,-0.0009727855298957699,3.0,42.0,-0.4613691285330017,1.0,1.0,1.0
158,pt,0.0,102.0,69.0,171.0,171.0,115.94418446174484,3.410267226568969,0.029413008012438683,0.01565707068556718,-0.021630165667762324,175.0,29.0,0.0016913091221692196,-0.0009983195910008293,196.0,52.0,-0.5902644158392619,1.0,1.0,1.0
158,pt,1.0,98.0,72.0,170.0,170.0,116.92416955849548,3.6606464250978537,0.031307867645504084,0.015653502447468298,-0.024084009477659152,174.0,26.0,0.0018124079193332504,-0.0009623439413799506,3.0,41.0,-0.5309753566592107,1.0,1.0,1.0
158,pt,2.0,101.0,73.0,174.0,174.0,125.64721766103258,4.475738582997156,0.035621469908483555,0.018357173659582948,-0.024525752322197725,177.0,27.0,0.001756700626526872,-0.0010975867342091217,196.0,49.0,-0.6248001040331683,1.0,1.0,1.0
159,pt,0.0,102.0,69.0,171.0,171.0,120.21731874201126,3.5691799419639234,0.029689398992697996,0.015853454969508046,-0.0224775672143791,177.0,27.0,0.0018644008992565891,-0.0010544244929868716,196.0,49.0,-0.5655567391151294,1.0,1.0,1.0
159,pt,1.0,97.0,75.0,172.0,172.0,118.7282180054197,3.3312668612484333,0.028057920157585167,0.01571497170675351,-0.02416150100816511,176.0,25.0,0.0019150227511386952,-0.0010070138629967307,3.0,41.0,-0.5258495557809683,1.0,1.0,1.0
159,pt,2.0,28.0,67.0,87.0,95.0,54.24975554182456,69.88836530982567,1.2882706034674078,0.015277978840976147,-0.025202345471271703,175.0,29.0,0.0017270102039634724,-0.0012968778406234893,10.0,53.0,-0.7509381459629867,1.0,1.0,1.0
16,pt,1.0,63.0,102.0,165.0,165.0,116.25350386202575,6.112809872608565,0.05258172587953555,0.016982230317767855,-0.023082075338439145,172.0,28.0,0.0017757351586230874,-0.0012646147910089225,12.0,48.0,-0.7121640774345596,1.0,1.0,1.0
160,pt,1.0,102.0,69.0,171.0,171.0,122.22678582406158,7.008342765583053,0.057338845313916365,0.015822370285867415,-0.02453590682396972,176.0,27.0,0.001738520680594699,-0.0011758623838813431,8.0,49.0,-0.6763580077052139,1.0,1.0,1.0
160,pt,2.0,38.0,68.0,93.0,106.0,62.895056591170395,65.1926523002159,1.0365306247195278,0.019192788647653947,-0.022836960236705842,174.0,27.0,0.0020406738583563233,-0.0010494620352954342,5.0,52.0,-0.5142722983381243,1.0,1.0,1.0
160,pt,3.0,48.0,68.0,101.0,116.0,67.09040184714965,49.468907784327484,0.7373470186843006,0.01614616973313357,-0.02377987011774163,175.0,28.0,0.001877109678210434,-0.0012646163447807002,5.0,51.0,-0.6737040245758777,1.0,1.0,1.0
161,pt,0.0,110.0,60.0,170.0,170.0,126.95956921180635,4.024160627241836,0.03169639478319542,0.016570897654650613,-0.02140210560319067,176.0,25.0,0.001865120717134405,-0.001128894022063065,3.0,37.0,-0.6052659282008898,1.0,1.0,1.0
161,pt,1.0,101.0,70.0,171.0,171.0,117.3200831118495,3.353807412293188,0.02858681415266104,0.015805431096549142,-0.02560611844668831,176.0,25.0,0.001938123138207605,-0.00105356921790567,3.0,49.0,-0.5436028274653493,1.0,1.0,1.0
161,pt,2.0,107.0,66.0,173.0,173.0,127.44478051220014,3.4555537490648978,0.027114125311189983,0.017275953992982512,-0.0246624820495005,178.0,26.0,0.0016616335399677053,-0.0011503025553818436,7.0,44.0,-0.6922721091704735,1.0,1.0,1.0
161,pt,3.0,34.0,63.0,78.0,97.0,48.773366419093826,96.16261336827928,1.9716214079213832,0.016518644388585968,-0.027842322436287426,179.0,24.0,0.0022238966861717327,-0.0012903494417710881,7.0,48.0,-0.5802200478981445,1.0,1.0,1.0
162,pt,0.0,100.0,69.0,169.0,169.0,118.08761096650808,4.100333185085328,0.03472280581786232,0.0157474373088603,-0.02143098110549113,173.0,27.0,0.0017209724124960244,-0.0009970503033356335,5.0,49.0,-0.5793528682366005,1.0,1.0,1.0
162,pt,1.0,100.0,72.0,172.0,172.0,117.4815682422553,3.617002025044658,0.03078782552158432,0.01654128286757339,-0.02436298252512392,176.0,28.0,0.0018692206446200047,-0.0011580902177046324,3.0,54.0,-0.6195577932641875,1.0,1.0,1.0
162,pt,2.0,108.0,64.0,172.0,172.0,120.36870197805284,3.506642401169841,0.02913250989288908,0.015880311977797296,-0.02763402520938374,177.0,25.0,0.0021538809879952164,-0.001374259258430044,3.0,41.0,-0.6380386224167257,1.0,1.0,1.0
162,pt,3.0,38.0,68.0,91.0,106.0,58.379691096449264,66.94841393024096,1.1467757480873837,0.016864234643396425,-0.024843790203643468,175.0,28.0,0.001914540135901737,-0.0012182853427555873,3.0,49.0,-0.6363331433539168,1.0,1.0,1.0
163,pt,0.0,102.0,68.0,170.0,170.0,121.11562743542812,4.1234192143093535,0.03404531109338243,0.017551360669904148,-0.02353377486920105,174.0,27.0,0.0018043836142743184,-0.0011025292540154388,3.0,49.0,-0.6110281900663626,1.0,1.0,1.0
163,pt,1.0,94.0,79.0,173.0,173.0,120.12754594703878,4.3095596237284814,0.035874866082991966,0.016730103030040744,-0.023524261267953428,177.0,27.0,0.001871010167292181,-0.000886716831502099,3.0,53.0,-0.4739241116927759,1.0,1.0,1.0
163,pt,2.0,36.0,63.0,81.0,99.0,51.215277832397064,74.09204755631289,1.4466786219295829,0.015164683552016887,-0.02630061728630756,171.0,25.0,0.002219120720011618,-0.0013324962887855119,3.0,49.0,-0.6004613794866175,1.0,1.0,1.0
163,pt,3.0,44.0,72.0,84.0,116.0,46.63640529671858,93.25057966224449,1.999523313792064,0.01904898830791857,-0.02211694618783555,174.0,28.0,0.0017204115569508065,-0.0010539809972909264,3.0,158.0,-0.6126330604050133,1.0,1.0,1.0
164,pt,0.0,35.0,59.0,86.0,94.0,66.43584029765415,64.04848527742365,0.9640652543937974,0.01631466085914235,-0.01811881633340784,175.0,24.0,0.0018675703249415605,-0.0009172801964676405,196.0,45.0,-0.4911623322652354,1.0,1.0,1.0
164,pt,1.0,45.0,64.0,88.0,109.0,56.85861952230499,66.71265811006684,1.1733077354066999,0.016772161491414028,-0.02644542146680784,174.0,27.0,0.002032612910121967,-0.0011034696270635358,3.0,45.0,-0.5428823272589182,1.0,1.0,1.0
164,pt,2.0,37.0,65.0,91.0,102.0,63.400804304285224,66.16592337976044,1.0436133122571178,0.019228599358417583,-0.02385090057342598,176.0,25.0,0.001990990166022947,-0.0010979174391227977,196.0,41.0,-0.5514429241586438,1.0,1.0,1.0
164,pt,3.0,107.0,66.0,173.0,173.0,128.30260361710643,6.625654215439007,0.05164083992568034,0.017072705061084825,-0.02661177757864564,176.0,25.0,0.002118297900666484,-0.0012535446301045194,3.0,45.0,-0.5917697551935988,1.0,1.0,1.0
165,pt,0.0,93.0,75.0,168.0,168.0,118.06949001949093,4.188524051103345,0.035475075317187375,0.01626416072571185,-0.02186653548352108,173.0,27.0,0.0015653728704458358,-0.0009797861622160564,8.0,49.0,-0.6259123182178329,1.0,1.0,1.0
165,pt,1.0,97.0,73.0,170.0,170.0,114.81664582057543,4.61579442950428,0.04020143940380741,0.01542878637658035,-0.02366244840326748,174.0,27.0,0.0017741556320388582,-0.0010378182894117405,3.0,47.0,-0.5849646280575062,1.0,1.0,1.0
165,pt,2.0,99.0,70.0,169.0,169.0,113.39115971049722,3.618092350200415,0.03190806372770053,0.014756922886041385,-0.02385332663231593,173.0,28.0,0.0018474563462314991,-0.0011506105196243954,3.0,49.0,-0.6228079607788556,1.0,1.0,1.0
165,pt,3.0,100.0,71.0,171.0,171.0,127.69199197363821,11.419577589977058,0.08943064802634301,0.014140406295501062,-0.02476805434514689,175.0,27.0,0.0019148227969210954,-0.001184806167126684,8.0,43.0,-0.6187549934290378,1.0,1.0,1.0
166,pt,0.0,104.0,69.0,173.0,173.0,118.92181663678068,3.0735387343190097,0.025845036859018282,0.015771302338837445,-0.02298077662504372,177.0,26.0,0.0016388080781340464,-0.0009405583307380283,7.0,54.0,-0.5739282978205428,1.0,1.0,1.0
166,pt,1.0,103.0,70.0,173.0,173.0,118.93568111281529,3.6779373605871934,0.03092375077163364,0.015157666198740316,-0.02455715435348816,178.0,25.0,0.002010837842607728,-0.000908477217096193,4.0,53.0,-0.4517903919681791,1.0,1.0,1.0
166,pt,2.0,37.0,64.0,86.0,101.0,55.81202585794017,73.2216023191183,1.311932351380528,0.014494859402117031,-0.027470486364996605,179.0,25.0,0.002112970232855404,-0.0011706796633219607,4.0,45.0,-0.5540445601734483,1.0,1.0,1.0
167,pt,0.0,98.0,72.0,170.0,170.0,118.38233753136672,3.8041210877327414,0.032134194737663435,0.016289446972424376,-0.022515921037755737,176.0,27.0,0.0017284202637436775,-0.0008854625633254453,196.0,41.0,-0.5122958703386032,1.0,1.0,1.0
167,pt,1.0,93.0,79.0,172.0,172.0,117.56882442365749,3.3441800874296765,0.028444446083589082,0.01724226099762388,-0.02258952503571376,174.0,25.0,0.001863895382501677,-0.0006702569599708053,3.0,50.0,-0.3596000967989963,1.0,1.0,1.0
167,pt,2.0,95.0,76.0,171.0,171.0,120.47552849799229,7.131213493341456,0.05919221589851997,0.015224906812677632,-0.022121831727293872,173.0,26.0,0.0017185283938269266,-0.0008354174321687503,3.0,62.0,-0.486123729563985,1.0,1.0,1.0
168,pt,0.0,28.0,62.0,83.0,90.0,52.274665438789064,68.82594743159575,1.316621481053521,0.015890155866678884,-0.02647297618854083,178.0,27.0,0.0017573473838829734,-0.0013629336340963414,10.0,54.0,-0.7755630142316262,1.0,1.0,1.0
168,pt,1.0,94.0,74.0,168.0,168.0,117.00592265379251,4.4826848946629285,0.03831160673743578,0.016602593281804245,-0.0216783335892779,172.0,28.0,0.001744601486299041,-0.0008599274845337844,3.0,52.0,-0.4929076876794457,1.0,1.0,1.0
168,pt,2.0,89.0,82.0,171.0,171.0,122.4822076788266,4.017492104771831,0.032800617991035216,0.020050477142181226,-0.022866279904064646,174.0,29.0,0.0017197011443218554,-0.0009088053019750133,196.0,53.0,-0.5284669984524492,1.0,1.0,1.0
169,pt,0.0,46.0,63.0,91.0,109.0,60.51169326684417,56.789555840746075,0.9384889560157534,0.014753138332490897,-0.025125276493736408,175.0,27.0,0.0019816034530024678,-0.0013150445840697245,3.0,49.0,-0.6636265101764975,1.0,1.0,1.0
169,pt,1.0,30.0,64.0,90.0,94.0,60.976712286789244,61.837196336689,1.014111683257908,0.016176293403774356,-0.025990076111533755,176.0,26.0,0.001875117344092431,-0.0012571061079338366,10.0,43.0,-0.6704146339930978,1.0,1.0,1.0
169,pt,2.0,99.0,73.0,172.0,172.0,123.16481562087614,5.449434970253667,0.04424506254308881,0.016440996765739402,-0.025275358201480747,177.0,25.0,0.001914272740917655,-0.0009668780708895763,7.0,46.0,-0.5050889824749208,1.0,1.0,1.0
17,pt,1.0,48.0,65.0,91.0,113.0,58.311622008572435,54.78788918372646,0.9395706601279592,0.014729717515895024,-0.02355847732940964,170.0,31.0,0.0016432673764573687,-0.0014755995314874593,7.0,57.0,-0.8979667902058789,1.0,1.0,1.0
170,pt,0.0,20.0,61.0,75.0,81.0,51.03128039812976,81.08499707817579,1.5889273489823603,0.01700178653474005,-0.023854659962063263,175.0,21.0,0.00268564739997218,-0.0010731928269329671,3.0,36.0,-0.3996030256779368,1.0,1.0,1.0
